Timestamp,Center_X,Center_Y,Distance_m
2025-05-08 22:17:02.849762,296,302,1.7747342807596913
2025-05-08 22:17:03.032519,392,302,1.4434387161991409
2025-05-08 22:17:03.210962,391,302,1.4361835583316542
2025-05-08 22:17:03.382961,390,302,1.4342322048829599
2025-05-08 22:17:03.544515,391,302,1.4363604218832993
2025-05-08 22:17:03.700066,389,303,1.3723010864917886
2025-05-08 22:17:03.881287,388,303,1.3345594341632108
2025-05-08 22:17:04.168122,387,303,1.323460698261701
2025-05-08 22:17:04.356124,387,303,1.3342814912237573
2025-05-08 22:17:04.530298,387,303,1.3336061473263758
2025-05-08 22:17:04.715285,386,303,1.316233300160202
2025-05-08 22:17:04.906288,386,302,1.3201808061743388
2025-05-08 22:17:05.071298,386,301,1.3326172029501409
2025-05-08 22:17:05.225938,384,301,1.3500186488226638
2025-05-08 22:17:05.401321,375,301,1.432519562599252
2025-05-08 22:17:05.549245,334,301,1.7383635597452864
2025-05-08 22:17:05.703093,327,302,1.7502898895269794
2025-05-08 22:17:05.875705,313,301,1.759496279907312
2025-05-08 22:17:06.059476,319,303,1.7510448511825192
2025-05-08 22:17:06.223285,321,304,1.7479682256127917
2025-05-08 22:17:06.380983,322,304,1.7453962226522683
2025-05-08 22:17:06.535736,319,305,1.7479364118701748
2025-05-08 22:17:06.902342,315,305,1.7448892355243584
2025-05-08 22:17:07.201490,316,305,1.7425873063257222
2025-05-08 22:17:07.386298,315,305,1.7434084175157638
2025-05-08 22:17:07.667949,312,305,1.747467413646883
2025-05-08 22:17:08.040297,314,306,1.7383598396793587
2025-05-08 22:17:08.280377,314,306,1.7427140599050144
2025-05-08 22:17:08.440631,313,306,1.7416479444291049
2025-05-08 22:17:08.610793,311,305,1.7516218141681719
2025-05-08 22:17:08.817982,313,305,1.751387281233755
2025-05-08 22:17:08.987288,314,305,1.7471346559422862
2025-05-08 22:17:09.146463,317,307,1.7313650528658875
2025-05-08 22:17:09.327436,315,306,1.7382134867721375
2025-05-08 22:17:09.490391,316,306,1.7437519381552287
2025-05-08 22:17:09.682780,316,306,1.7427991484988623
2025-05-08 22:17:09.901283,318,306,1.7394246403398668
2025-05-08 22:17:10.089486,320,306,1.7360441083194662
2025-05-08 22:17:10.246088,321,306,1.733399061877145
2025-05-08 22:17:10.440405,322,306,1.7306017868057075
2025-05-08 22:17:10.662197,323,306,1.7322227659300058
2025-05-08 22:17:11.014645,323,306,1.7447256911308036
2025-05-08 22:17:11.171394,318,306,1.7509581102128606
2025-05-08 22:17:11.347361,319,306,1.7515707225351904
2025-05-08 22:17:14.219590,313,305,1.7567152421009737
2025-05-08 22:17:14.364261,317,305,1.7548505918476327
2025-05-08 22:17:14.499852,320,305,1.7538623726639522
2025-05-08 22:17:14.644976,319,305,1.7514182840166015
2025-05-08 22:17:14.830268,318,305,1.75176612687565
2025-05-08 22:17:15.034343,313,304,1.76224827206069
2025-05-08 22:17:15.204117,308,305,1.7631071764739439
2025-05-08 22:17:15.506190,310,305,1.7573895563306492
2025-05-08 22:17:15.679393,309,305,1.7589126797948278
2025-05-08 22:17:15.842551,312,305,1.754305901954222
2025-05-08 22:17:16.009686,300,305,1.7667421669705816
2025-05-08 22:17:16.162181,303,305,1.7637939992836222
2025-05-08 22:17:16.320539,299,305,1.766336998365968
2025-05-08 22:17:16.482799,310,305,1.7568603821803193
2025-05-08 22:17:16.650050,311,304,1.7621591747299
2025-05-08 22:17:16.801753,316,304,1.7598761954854913
2025-05-08 22:17:16.963969,316,304,1.7626045386493203
2025-05-08 22:17:17.239428,317,304,1.7712500856789497
2025-05-08 22:17:17.389409,318,304,1.7677841569658843
2025-05-08 22:17:17.558256,319,304,1.760591231487819
2025-05-08 22:17:17.755930,320,304,1.7640689019896831
2025-05-08 22:17:17.932539,318,304,1.7653464480136771
2025-05-08 22:17:18.114913,319,303,1.7628342576263556
2025-05-08 22:17:18.295331,314,302,1.773899879624891
2025-05-08 22:17:18.486625,316,302,1.771007471047017
2025-05-08 22:17:18.651273,316,301,1.8337110964824408
2025-05-08 22:17:18.969975,314,303,1.8284876886865584
2025-05-08 22:17:19.158945,310,304,1.8296050815644926
2025-05-08 22:17:19.320396,313,304,1.823786190403146
2025-05-08 22:17:19.479096,317,305,1.8180475465552646
2025-05-08 22:17:19.646366,310,305,1.8320425280404664
